ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_av_err,sed_radius,sed_radius_err,sed_teff,sed_teff_err,sed_logg,sed_logg_err,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0203,RG,05:19:19.74,-69:39:56.3,15.663,17.329,1.666,583.24,9055.7,0.051,0.4926,57.5,139.4,1,LMC,49970.0,0.12516070357214246,0.6175120695405597,57.376696975989226,1.6662141994141846,3931.611066105556,251.89198236693008,0.6605508317006429,0.5098009327343245,-0.7,-0.11671572310074857,0.7658209824600388,0.24075,0.0,0.66825,714.1214314380258
OGLE-LMC-HB-0204,RG,05:19:26.38,-70:19:12.0,16.505,17.815,1.31,165.765,9159.4,0.031,0.301,88.8,71.6,1,LMC,49970.0,0.3021990669692245,0.3712180141757065,35.049653534486524,1.078169484928952,4359.883690878614,235.9533575690199,1.4288454946898146,0.5602964789382696,-0.7,-0.005651596442135002,1.9091145271821868,0.27675,0.038250000000000006,0.5107499999999999,402.98219515541825
OGLE-LMC-HB-0205,RG,05:19:27.36,-69:14:35.9,15.57,17.089,1.519,327.313,9200.83,0.106,0.3002,60.54,163.43,0,LMC,49970.0,0.5531171257336581,0.3972248358087371,60.66347374771893,1.6543063500106236,4213.67019216411,206.72946553847228,2.0000009176149507,1.3963161764493357,-0.7,0.04295710402019003,2.330534404796738,0.1755,0.0,0.5535,1053.2112652990527
OGLE-LMC-HB-0206,RG,05:19:37.74,-70:01:25.0,15.476,17.022,1.546,437.99,9079.7,0.017,0.382,45.6,11.0,1,LMC,49970.0,0.4229999999994899,0.3677602431473039,63.35521704808272,1.8585693125223486,4191.146053364975,200.07975954577947,1.328185942806587,0.5950258307349549,-0.7,-0.008046394815297514,0.7991252518330054,0.207,0.0,0.423,1124.3841960968591
OGLE-LMC-HB-0207,MS,05:19:38.32,-69:39:04.7,15.92,15.813,-0.107,6.709876,9002.683,0.037,0.38,57.4,41.8,1,LMC,49970.0,0.05017069529124109,0.09236709365305901,6.813991273830485,0.302671867118588,18999.999983494774,1964.9057903441856,0.04350879113077596,295854.2436777389,-0.7,-0.02176826821958965,1.6973024274994373,0.21375,0.0,0.63675,5493.338147461567
OGLE-LMC-HB-0208,RG,05:19:42.50,-68:15:47.6,15.691,17.291,1.6,792.11,9629.7,0.042,0.565,63.1,57.8,1,LMC,49970.0,0.28949855409234077,0.4570594120856967,62.68041385842079,1.911303695326226,4029.316889474976,235.5415672624002,0.6142119623395229,0.5157930745991878,-0.7,0.0059409047535595155,0.9163652348446821,0.31275000000000003,0.024750000000000022,0.6772500000000001,940.173903739938
OGLE-LMC-HB-0209,RG,05:20:03.15,-69:22:56.3,15.219,16.785,1.566,349.884,9231.1,0.048,0.2642,59.5,109.2,1,LMC,49970.0,0.17072692037526102,0.40209163248812574,70.60013331105259,2.1915976223111993,4059.53399633554,218.4417542609437,1.3830311497676029,0.5881324047651969,-0.7,-0.008357193706357272,1.8649850819585594,0.14400000000000002,0.0,0.46799999999999997,1228.9509735534855
OGLE-LMC-HB-0210,RG,05:20:13.39,-69:22:53.2,15.266,16.73,1.464,454.631,9117.2,0.074,0.4211,69.5,165.9,1,LMC,49970.0,0.4387499999999967,0.3759188545306205,65.36804594661109,2.075753714196245,4328.220116928976,241.72678580875706,1.9938999999999998,0.7341751367258159,-0.7,0.006584909031056685,2.6219543823395304,0.12825,0.0,0.43875000000000003,1361.4043917611318
OGLE-LMC-HB-0211,RG,05:20:14.61,-70:40:48.8,16.134,17.718,1.584,365.42,9154.8,0.03,0.342,63.8,59.2,1,LMC,49970.0,0.2203668512051137,0.5051432366040712,51.564903905004684,1.540916886577475,3999.999984272958,242.54785044831866,0.7336014385623627,0.5269342022173565,-0.7,-0.00039280373358940103,1.5882887694831083,0.2385,0.0,0.5085,617.969681923736
OGLE-LMC-HB-0212,RG,05:20:36.07,-70:00:46.4,14.477,15.847,1.37,319.011,9253.4,0.033,0.1852,70.8,48.6,1,LMC,49970.0,0.41445961076919124,0.3674021022183628,96.60731264261085,2.9459441656831564,4333.8888022990495,236.05190607329442,1.7320999999985174,0.7472789845917056,-0.7,0.028999337339000016,2.0100044594540742,0.24525,0.01125000000000001,0.50625,2989.164694019299
OGLE-LMC-HB-0213,RG,05:20:40.74,-70:49:42.8,16.227,17.51,1.283,207.736,9001.9,0.041,0.303,59.6,148.7,1,LMC,49970.0,0.4949999999996164,0.3776051261983759,36.70535078965719,1.2093181573617253,4647.579151161386,280.43158286795295,2.392399999852805,1.145938968565321,-0.7,-0.0019025863457270773,1.9185279308734142,0.2565,0.027000000000000024,0.495,570.6695789302715
OGLE-LMC-HB-0214,RG,05:20:42.24,-69:57:02.3,14.609,15.366,0.757,168.413,9116.06,0.026,0.417,41.1,85.4,1,LMC,49970.0,0.2722106255101333,0.3918703845397557,48.23212368944673,1.7839678888091461,6000.00008513217,554.5026359269722,2.345299999620346,0.464852610327365,-0.7,0.027718935401660053,6.201659614925509,0.32175,0.02474999999999996,0.65025,2737.1372822340745
OGLE-LMC-HB-0215,RG,05:20:43.72,-69:21:29.8,15.444,16.719,1.275,256.651,9216.8,0.021,0.486,51.9,98.1,1,LMC,49970.0,0.001525934512654425,0.35528776830930986,51.34076874636931,1.6108625338248197,4295.4269386278975,230.49185008789698,1.9261185153786515,0.7210738402967954,-0.7,0.00442509278715641,0.7702131861750166,0.15075,0.0,0.42525,814.6458795538922
OGLE-LMC-HB-0216,RG,05:20:47.82,-69:12:01.3,15.738,17.31,1.572,443.99,9008.0,0.049,0.4102,81.3,114.7,1,LMC,49970.0,0.5017499999999999,0.4248520345411094,55.77833249555731,1.6001696703550181,4182.184288405859,220.31460796692699,2.0807999999999995,1.3684746915940775,-0.7,-0.002068391679508983,1.0088922559480311,0.21825,0.0,0.50175,864.0970111887622
OGLE-LMC-HB-0217,RG,05:20:49.54,-69:22:12.3,15.215,16.888,1.673,591.75,9086.7,0.032,0.1842,65.8,32.5,1,LMC,49970.0,0.42974999999999997,0.42655414335110886,74.51966817271541,2.169141212955699,4121.727917831728,225.3101428838156,1.8906999999999998,0.9147023958381466,-0.7,-0.004857251995465919,2.0909638575132745,0.15525,0.0,0.42975,1455.04990551407
OGLE-LMC-HB-0218,RG,05:20:58.01,-70:22:17.5,15.962,17.454,1.492,318.5,9067.5,0.03,0.199,53.4,2.7,1,LMC,49970.0,0.029249999999999998,0.4505356557003177,50.120478311379564,1.4677032900694023,4053.412847114479,234.85316236508964,0.9907284397357151,0.44744644877788164,-0.7,-0.013695519065250695,1.536249119374915,0.24525,0.029249999999999995,0.45675000000000004,615.6481194161385
OGLE-LMC-HB-0219,RG,05:21:04.06,-70:38:49.8,15.495,17.227,1.732,615.76,9031.5,0.048,0.4115,53.2,123.6,1,LMC,49970.0,0.4953327505477528,0.4561183519587535,74.4799790758074,2.1030650989828827,3999.999896845098,194.9179831514074,0.7750314767047082,0.4444775174308865,-0.7,0.0005053904797461751,1.1966772663185812,0.27225,0.04724999999999998,0.5017499999999999,1289.2519508825499
OGLE-LMC-HB-0220,RG,05:21:18.34,-69:15:38.6,15.214,16.88,1.666,312.881,9123.13,0.115,0.2887,60.95,46.71,0,LMC,49970.0,0.44325,0.38345528774186943,72.5283149313546,2.041615502253985,4143.61113281584,204.70479883053804,1.9088999999999998,0.7982615003318666,-0.7,-0.0005051190904071443,3.2082436343835354,0.15075,0.0,0.44325000000000003,1407.8290574843047
OGLE-LMC-HB-0221,RG,05:21:21.36,-69:43:44.5,15.165,17.019,1.854,471.69,9297.2,0.042,0.1695,61.7,150.7,1,LMC,49970.0,0.13903617162439622,0.6143319902422169,86.10978204222747,2.4728443973666865,3750.000685917277,250.73071274923882,0.4061916109420585,0.42926149689377346,-0.7,-0.009746521161755804,1.7498519665407561,0.15525,0.0,0.55125,1331.2179145320945
OGLE-LMC-HB-0222,RG,05:21:31.21,-69:21:54.4,15.813,17.99,2.177,301.413,9284.9,0.034,0.265,46.4,119.5,1,LMC,49970.0,0.6299999999585459,0.43355256341586057,64.70492007554387,2.125421295463786,4300.130707112384,273.9270416445098,1.9981999999999998,0.8271640946850757,-0.7,-5.3505778612659946e-05,6.553381480498932,0.19349999999999998,0.0,0.6300000000000001,1299.6308788890428
OGLE-LMC-HB-0223,RG,05:21:36.96,-69:37:31.6,15.11,16.71,1.6,437.51,9090.3,0.055,0.1639,88.6,116.5,1,LMC,49970.0,0.4814999999996866,0.383854344727513,69.9061749280851,1.9630343983563348,4197.923817696884,204.28112227005758,1.9387999999999999,0.7970130881726711,-0.7,0.011813361288697392,2.7690790217120265,0.0945,0.0,0.4815,1377.8060112998448
OGLE-LMC-HB-0224,RG,05:21:53.51,-69:30:55.8,14.751,15.633,0.882,107.1771,9083.58,0.077,0.3067,53.3,37.3,1,LMC,49970.0,0.4702499999770061,0.42769563179162856,44.858482616560444,1.6644861751683866,5843.927040340998,546.2882561922463,2.3783999999999894,0.40449440575776757,-0.7,0.012463775132881435,3.9861319689423427,0.07425000000000001,0.0,0.47025,2130.7234418978255
OGLE-LMC-HB-0225,MS,05:22:00.08,-69:35:10.3,15.801,15.976,0.175,13.73925,9005.09,0.039,0.221,38.3,2.9,1,LMC,49970.0,0.4252499682148511,0.530043001568752,15.968049056396737,0.7064320554992354,8999.999973407404,1654.8323947242725,1.2178698134075465,275358.1629057716,-0.7,0.12124519155024743,0.8908582018419651,0.06975,0.0,0.42525,1518.77183163807
OGLE-LMC-HB-0226,RG,05:22:13.10,-69:51:00.3,14.452,15.711,1.259,668.85,9282.4,0.022,0.425,61.5,54.7,1,LMC,49970.0,1.0349999999999997,0.482565366936851,71.82474583462502,2.913304107559845,5284.489926265285,510.73474013698456,2.0343999999999998,1.224867356057484,-0.7,-0.017268242282118314,2.9377486471837786,0.36,0.0,1.035,3652.4079370453805
OGLE-LMC-HB-0227,RG,05:22:13.34,-69:03:30.0,15.177,16.987,1.81,615.84,9214.2,0.051,0.4049,63.2,146.1,1,LMC,49970.0,0.5984999996269628,0.4246306017353278,81.55950072240206,2.3355771859685115,4019.997515950051,224.63079586970386,1.7132595342296169,0.8308213923616504,-0.7,0.0013394481690696199,2.618205500834193,0.2925,0.0,0.5985,1577.1428839019184
OGLE-LMC-HB-0228,RG,05:22:53.07,-70:11:13.2,15.38,16.912,1.532,708.63,9436.5,0.024,0.408,49.0,129.9,1,LMC,49970.0,0.38024999997396486,0.5549909230390869,70.09070413896282,2.154763330152188,4212.222309839604,285.1849407490608,1.992899999998495,0.9440388037070695,-0.7,0.004476975227856082,4.450223349049543,0.16874999999999998,0.0,0.38025,1404.05708985825
OGLE-LMC-HB-0229,RG,05:22:55.17,-70:38:46.5,15.362,16.951,1.589,459.92,9001.6,0.038,0.365,88.7,134.9,1,LMC,49970.0,0.49949999999999994,0.33308319883943927,68.59694725878454,1.8856081691244329,4208.215673864052,174.1403558594604,0.3049329715875431,0.36386060775321233,-0.7,0.00413165396615381,4.339227416153325,0.2565,0.027000000000000024,0.4995,1339.739373556684
OGLE-LMC-HB-0230,MS,05:23:01.75,-67:58:27.3,14.623,14.492,-0.131,15.10097,9001.8,0.018,0.662,29.0,7.0,0,LMC,49970.0,0.11950960012271791,0.07655100650947103,13.796946572672296,0.536366229099038,19156.282628024917,1522.9719691470905,0.9946767741617513,169469.70060734157,-0.7,-0.051719969326858364,0.7480285682267601,0.36675,0.0,0.9472500000000001,23271.784869753614
OGLE-LMC-HB-0231,RG,05:23:05.99,-69:16:49.5,15.18,16.831,1.651,1033.82,9888.0,0.066,0.5746,60.6,31.9,1,LMC,49970.0,0.3644999999998394,0.3037107484164432,70.25488194746997,1.847967846536154,4147.234818790646,164.71594078718942,1.925699999999819,0.8024935795149747,-0.7,-0.0028674614176825482,3.151201672616276,0.1125,0.0,0.3645,1325.5811074034084
OGLE-LMC-HB-0232,RG,05:23:07.88,-70:34:26.7,16.699,17.942,1.243,111.7239,9098.42,0.076,0.2023,65.0,67.0,1,LMC,49970.0,0.41174999964298975,0.38151659811709915,27.813320454668045,0.9458047213564078,4754.054220260261,325.3881857872572,2.568199999999929,1.764136750543038,-0.7,0.008193163338708547,2.0522599140532205,0.21375,0.002250000000000002,0.41175,358.74097678713804
OGLE-LMC-HB-0233,RG,05:23:15.68,-69:23:07.6,15.414,16.909,1.495,462.86,9225.9,0.022,0.293,45.5,88.5,1,LMC,49970.0,0.4544999999989783,0.28822841984387165,59.47894710056545,1.6494797677638844,4350.714429536063,185.99631027914012,2.051899999993044,1.1430117902718906,-0.7,0.006850373388409265,3.389365639544577,0.14850000000000002,0.0,0.4545,1150.76764181126
OGLE-LMC-HB-0234,RG,05:23:17.14,-67:36:26.3,15.058,16.571,1.513,300.5,9217.2,0.041,0.333,65.2,177.7,1,LMC,49970.0,0.40183504730740305,0.3361399629019313,76.74277519307088,2.2948070356755728,4251.566791544833,218.37643112708167,1.8792999999999747,0.7002380420182502,-0.7,0.0011744925369460038,2.4537693407693144,0.17775,0.0,0.47025000000000006,1746.9875499101656
OGLE-LMC-HB-0235,RG,05:23:19.47,-70:33:38.0,15.73,17.422,1.692,337.514,9170.7,0.054,0.2177,60.2,106.5,1,LMC,49970.0,0.4477499999999752,0.37620992019799515,61.36199201547762,1.7289995739617463,4067.179417644799,194.29349221373326,7.93277752246094e-11,0.3684132675283051,-0.7,0.005489976372044981,3.1004541498979896,0.20475,0.0,0.44775000000000004,935.386308667664
OGLE-LMC-HB-0236,RG,05:23:29.53,-69:23:30.8,14.954,16.683,1.729,460.334,9218.86,0.083,0.3062,80.8,161.6,1,LMC,49970.0,0.5444999999999999,0.4019740835638249,85.15195825805156,2.4363774648392456,4069.822400227099,214.30859171713897,1.7989999999999997,0.8296668764003171,-0.7,0.0038270183872414058,2.235767709805527,0.1845,0.0,0.5445,1805.9673563304225
OGLE-LMC-HB-0237,RG,05:23:47.66,-69:53:48.4,14.889,16.743,1.854,448.93,9132.5,0.063,0.2555,55.0,96.0,1,LMC,49970.0,0.5152499999864418,0.40712443943619064,87.04033904461939,2.4972676685389112,4037.746789599763,216.63926026212877,1.7782999999999998,0.8351899355138932,-0.7,-0.00209021282943496,3.3341204699257103,0.16424999999999998,0.0,0.51525,1828.168640095269
OGLE-LMC-HB-0238,MS,05:24:01.89,-69:49:20.6,13.402,13.26,-0.142,7.467877,9000.734,0.046,0.1274,43.2,4.0,0,LMC,49970.0,0.0732371450884382,0.10549564962945848,21.48500066391425,1.0274723426137522,18999.999958433502,2423.2106804059467,0.015223119639522761,155016.41890776655,-0.7,-0.003189959715292159,0.7108319961606754,0.14625,0.0,0.44325000000000003,54613.99266988256
OGLE-LMC-HB-0239,RG,05:24:01.91,-69:13:52.1,15.481,17.054,1.573,603.75,9480.2,0.033,0.373,70.4,112.2,1,LMC,49970.0,0.5962249083853584,0.37322572059263304,63.15000068771725,1.7644356076837273,4211.7467851705815,199.31033869678268,1.9974999999999998,0.7892583018399498,-0.7,0.0009326782208619993,1.0933084589377036,0.2925,0.0,0.8055,1139.2381403530715
OGLE-LMC-HB-0240,RG,05:24:28.95,-70:59:58.5,15.031,16.538,1.507,556.02,9410.8,0.038,0.446,78.7,85.8,1,LMC,49970.0,0.03739204639426317,0.37933015942868975,75.43566797439567,2.097233355791925,4124.650610429992,202.23445309069496,1.8907999999929486,0.7792639349039322,-0.7,0.008418473883417146,2.3913329129220764,0.2385,0.0,0.5489999999999999,1495.274513385871
OGLE-LMC-HB-0241,RG,05:24:32.81,-70:09:21.1,16.629,17.956,1.327,249.13,9055.7,0.029,0.351,88.5,113.2,1,LMC,49970.0,0.2819183610011119,0.4051876839084807,31.52118564020303,1.0852716770548787,4500.0002981108955,301.3667087014861,2.471379709064465,1.1094463928057159,-0.7,-0.051570586874041535,4.5138083855426165,0.22725,0.0,0.49725,369.89123847837334
OGLE-LMC-HB-0242,RG,05:24:35.64,-69:51:50.4,15.111,16.532,1.421,384.91,9225.7,0.025,0.127,49.5,159.3,0,LMC,49970.0,0.6637499999997764,0.4258153025481674,60.320115919792386,2.088247631310633,4692.2050328450605,311.38662672345447,2.0764999999998115,1.475562897280451,-0.7,-0.01581655868717585,2.2317295938835153,0.22725,0.0,0.6637500000000001,1601.2201390765467
OGLE-LMC-HB-0243,RG,05:24:36.92,-70:33:15.1,15.824,17.351,1.527,245.046,9184.11,0.081,0.2295,72.3,44.5,1,LMC,49970.0,0.33525,0.3306997352803361,51.901033000058305,1.4590694660493255,4290.714692318297,210.31565507797305,2.135699999999999,1.1016489008458101,-0.7,0.005192489854028846,3.761551639273139,0.22275,0.06525,0.33525000000000005,828.8755672476503
OGLE-LMC-HB-0244,RG,05:24:38.26,-70:00:28.7,13.868,15.34,1.472,410.263,9112.7,0.057,0.1235,53.0,59.2,1,LMC,49970.0,0.5489999999905028,0.3950039694305151,107.17402060968772,3.8687578803404685,4820.338967202259,339.77682927419823,1.7288999999990526,1.0060953268753368,-0.7,0.01776346106857744,5.775741182285267,0.2565,0.0,0.5489999999999999,5629.996796288726
OGLE-LMC-HB-0245,RG,05:24:50.90,-68:52:11.5,16.496,17.791,1.295,211.872,9022.3,0.044,0.2333,89.3,89.8,1,LMC,49970.0,0.5354999999999999,0.37081421253392066,34.16578278844583,1.121525071520222,4582.741076004695,277.0299065059441,2.4278999999999997,1.094716562231499,-0.7,0.004528977275997523,3.924054984514334,0.261,0.009000000000000008,0.5355,467.4151850554917
OGLE-LMC-HB-0246,RG,05:25:06.65,-68:48:23.3,15.546,16.937,1.391,200.787,9052.4,0.039,0.1134,89.0,170.2,0,LMC,49970.0,0.5579999999403789,0.344748599282609,51.93641976726097,1.6712458953035536,4606.799978450919,260.8741613321338,2.1636999999769815,1.156881704500951,-0.7,0.0014127150017388078,3.155007858638121,0.32849999999999996,0.09899999999999999,0.558,1102.9611766371393
OGLE-LMC-HB-0247,RG,05:25:08.03,-69:24:34.1,15.194,16.819,1.625,322.88,9285.8,0.029,0.246,30.64,46.1,1,LMC,49970.0,0.5692499999999999,0.5726360561087843,79.55689050794712,2.7897183066209994,4077.1946195773057,295.60139296749065,1.1682011998402575,0.7448643736119424,-0.7,-0.08070761398096722,5.7049748789254595,0.20925,0.0,0.56925,1587.8890548380302
OGLE-LMC-HB-0248,RG,05:25:15.04,-69:57:25.8,16.279,17.76,1.481,292.494,9035.9,0.041,0.391,64.0,129.3,1,LMC,49970.0,0.1736385356615523,0.41296505615135853,47.553252272312385,1.4904053460798596,4134.943340293066,219.30147612446422,1.31651487240652,0.6012605776869184,-0.7,0.016744624442923173,3.502032384918549,0.24075,0.0,0.63225,600.1467877109463
OGLE-LMC-HB-0249,RG,05:25:21.86,-69:05:25.6,15.86,17.366,1.506,271.971,9118.0,0.051,0.2952,59.0,43.5,1,LMC,49970.0,4.5359875544292365e-21,0.45632604120391396,48.27577147957419,1.3338502759497664,4107.607757332638,235.24488854662093,2.1629999999999994,1.4713998632120224,-0.7,0.012940126201094209,3.8194825420196183,0.23625,0.0,0.49725,602.3280548313163
OGLE-LMC-HB-0250,RG,05:25:41.96,-69:48:47.4,14.774,16.371,1.597,511.57,9200.5,0.034,0.307,73.5,41.9,1,LMC,49970.0,0.676364767501483,0.35616142860636846,96.44470612615409,2.9571327340292397,4264.946436924621,229.748029746831,1.7469999999999724,0.7221095640558999,-0.7,-0.0071363261710971045,1.2978375499981323,0.22725,0.0,0.7492500000000001,2794.0224934384332
OGLE-LMC-HB-0251,RG,05:25:50.39,-69:08:42.8,15.702,17.238,1.536,276.17,9103.4,0.024,0.17,67.0,117.8,1,LMC,49970.0,0.4972499999948127,0.3640909283894055,51.377543749563415,1.333834623948595,4229.805299856711,189.5432854402444,2.133999999980021,1.1907657876357767,-0.7,0.0019461751965252397,1.248317720083901,0.21375,0.0,0.49725,767.091143176993
OGLE-LMC-HB-0252,RG,05:25:58.39,-70:03:42.3,14.717,16.418,1.701,338.159,9294.6,0.049,0.1887,45.74,132.3,1,LMC,49970.0,0.4792499999999436,0.3789276695189498,99.49477140053443,2.8226280175192,4086.7217197866917,203.65122100649674,1.701599999999995,0.8061694626832365,-0.7,0.003423459970748197,1.9243498035692288,0.22725,0.0,0.47925000000000006,2506.7993057911362
OGLE-LMC-HB-0253,RG,05:26:18.26,-69:11:44.1,15.878,17.285,1.407,235.0,9093.9,0.017,0.209,49.0,148.3,1,LMC,49970.0,0.10192833804752655,0.3691757167719374,47.485479732107414,1.384891444463813,4256.81053427777,233.78118264774992,2.18819999998771,1.0776573344019449,-0.7,-0.018504205138005696,2.7921536550795687,0.15075,0.0,0.39825,672.1678362159344
OGLE-LMC-HB-0254,MS,05:26:24.45,-68:47:05.0,13.473,13.772,0.299,32.82939,9031.003,0.321,0.5473,42.51,130.64,1,LMC,49970.0,1.0510417946334403,0.08887537941524247,22.907000901723276,0.9565704724132448,26000.00005351797,1713.5731055296892,1.734775466592219,371974.12638619135,-0.7,0.08553329211432227,1.646898662354261,0.43425,0.0,1.09125,217695.09613902876
OGLE-LMC-HB-0255,MS,05:26:25.67,-71:41:45.8,15.136,15.246,0.11,19.8849,9011.849,0.077,0.2529,50.9,27.8,1,LMC,49970.0,0.15013258882944952,0.3130535350000317,17.586777696746214,2.8364081939545063,9786.913584979897,2545.9730080711442,2.500000084997172,3.9222664305451795,-0.7,-0.08030177749796408,0.5418587432842866,0.2475,0.013500000000000012,0.567,2576.1689854312963
OGLE-LMC-HB-0256,MS,05:26:28.44,-66:37:54.0,15.586,15.469,-0.117,6.58432,9005.05,0.022,0.23,41.2,141.0,0,LMC,49970.0,0.002250000009374124,0.7273232375110676,9.230704627848755,2.4838792810797155,15503.996460646955,11416.727527346748,2.9999999999999996,4.7088546401259315,-0.7,0.0010705767237245984,1.536322263361311,0.20925,0.002250000000000002,0.43875000000000003,4469.543161929075
OGLE-LMC-HB-0257,RG,05:26:34.23,-71:36:37.6,15.458,17.026,1.568,493.0,9327.9,0.028,0.325,57.8,27.2,1,LMC,49970.0,0.1491425718705568,0.37084686352835167,65.89001907789022,1.9258887530265085,4000.0004993086577,197.79161721262787,0.7462120690365124,0.4324471079812559,-0.7,-0.0027218959509803784,0.6905106509996272,0.243,0.0,0.693,1009.0164196941664
OGLE-LMC-HB-0258,RG,05:26:49.26,-69:49:22.4,14.499,15.662,1.163,242.818,9084.5,0.042,0.1948,48.3,165.1,1,LMC,49970.0,0.4882499999809779,0.429923038581075,79.59858303019229,3.000880081616543,4934.341140747057,368.4563925681167,1.9325999999999999,1.0004359010693338,-0.7,0.015645829314133608,4.4404705194423135,0.14625,0.0,0.48825,3409.93534593513
OGLE-LMC-HB-0259,RG,05:26:50.41,-69:49:22.3,15.637,17.326,1.689,585.49,9174.8,0.023,0.292,59.1,57.6,1,LMC,49970.0,0.32688121017133165,0.6026480230369844,68.74609294890095,1.959088183378056,3999.9994872284487,246.2381322835756,0.4321122797594052,0.39276112034775884,-0.7,-0.005201369208073658,1.4487926768273693,0.14625,0.0,0.48825,1098.3849390436353
OGLE-LMC-HB-0260,RG,05:26:53.48,-69:03:20.7,16.189,17.758,1.569,263.93,9011.2,0.016,0.194,63.0,37.9,1,LMC,49970.0,0.5467499999999975,0.3992167380566463,47.22540389671313,1.4773062962487602,4275.474136339079,252.96288332687305,2.1927999999999996,1.150112086622596,-0.7,0.008431019260325393,4.34878449751288,0.23174999999999998,0.0,0.54675,676.5615009263216
OGLE-LMC-HB-0261,RG,05:26:56.83,-69:54:40.7,14.825,16.057,1.232,252.74,9202.2,0.038,0.2412,54.5,109.1,1,LMC,49970.0,0.45674999999999993,0.3722603324721429,75.31538485869906,2.4929376016546527,4695.380290249918,278.66093381148534,1.9416999999999998,0.808476399217582,-0.7,0.005948656202782216,3.027957755795868,0.14175,0.0,0.45675000000000004,2503.0485562508147
OGLE-LMC-HB-0262,RG,05:26:59.38,-70:41:25.7,15.9,17.293,1.393,288.03,9022.3,0.026,0.21,42.7,7.3,1,LMC,49970.0,0.40049999999999986,0.36502822124622164,45.996778283963714,1.3523764011667647,4430.96451666357,229.39160224176757,2.2248999999999994,1.1304690884188697,-0.7,-0.0007318546971773292,4.291521894585663,0.19349999999999998,0.0,0.40049999999999997,740.4004963189093
OGLE-LMC-HB-0263,MS,05:27:14.53,-69:01:59.7,14.804,14.696,-0.108,7.007222,9005.696,0.032,0.225,41.3,114.6,0,LMC,49970.0,0.29057452988207916,0.06883572607583788,12.228373306176202,0.39916480802039456,19000.000004274123,1648.4355900321862,2.394665965982726,332621.36640651274,-0.7,1.771634306766202e-05,2.1865580034677485,0.23399999999999999,0.0,0.522,17691.740708617137
OGLE-LMC-HB-0264,RG,05:27:16.09,-69:46:24.2,16.141,17.425,1.284,294.153,9070.8,0.024,0.188,49.1,151.5,1,LMC,49970.0,0.44999999998155604,0.38641712090995434,40.39422194367402,1.3496579022367605,4697.0022457281675,286.02073187744037,2.3348999999999998,1.2021227888124193,-0.7,-0.003958293088695907,4.03519532405201,0.1215,0.0,0.44999999999999996,721.0084438183408
OGLE-LMC-HB-0265,RG,05:27:22.00,-68:56:13.3,13.829,15.29,1.461,462.13,9263.7,0.02,0.179,89.3,66.3,1,LMC,49970.0,0.38286399585952785,0.3413640239978557,136.57204371808814,4.094885644072462,4250.000003204134,218.7502170057708,1.524672378202754,0.6891506714595478,-0.7,-0.00438858865477607,1.3892248713948456,0.1845,0.0,0.414,5524.565451001889
OGLE-LMC-HB-0266,MS,05:27:29.73,-70:44:15.6,17.2,17.579,0.379,8.388523,9002.088,0.074,0.163,89.9,55.7,1,LMC,49970.0,0.3056431772688133,0.23457615005062377,11.465655110704802,0.27085448083629365,6856.108308376883,403.7509791795342,2.9999999999999996,0.6783716342848337,-0.7,0.013549752584818813,1.7039997886072054,0.18675,0.0,0.44775000000000004,263.71037203545734
OGLE-LMC-HB-0267,RG,05:27:33.91,-70:09:19.5,16.241,17.788,1.547,431.25,9322.8,0.03,0.371,67.0,101.5,1,LMC,49970.0,0.6029999999999999,0.3707462661046073,51.42858721284822,1.515968895501943,4297.85640179953,233.97038173376944,2.1399999999999997,1.129753213966656,-0.7,0.008956712589885285,6.574804156559429,0.252,0.0,0.603,819.2860810115268
OGLE-LMC-HB-0268,MS,05:27:40.55,-69:05:59.2,15.282,15.175,-0.107,14.10109,9001.11,0.024,0.518,44.5,126.9,0,LMC,49970.0,0.1571286291509985,0.1166488278759277,10.889342174807247,0.6855581778530412,18078.894789767593,1910.656219493698,0.9473360089538527,162327.2816999866,-0.7,-0.0204197078017617,1.3189311022817438,0.27225,0.0,0.53325,11500.310972939913
OGLE-LMC-HB-0269,RG,05:27:40.63,-70:25:07.5,16.107,17.831,1.724,454.07,9253.1,0.035,0.436,87.0,121.7,1,LMC,49970.0,0.42078158646577335,0.5576018674326145,56.65776526309667,1.701498305621841,4104.457341020499,287.15009043844304,2.0740999999999996,1.8510036573485085,-0.7,-0.005097711028251066,2.9618073509754925,0.279,0.013500000000000012,0.558,827.1050098081218
OGLE-LMC-HB-0270,RG,05:27:41.79,-69:15:57.2,15.712,17.338,1.626,366.04,9324.4,0.049,0.32,55.1,18.6,1,LMC,49970.0,0.2401368725585824,0.5569796411413837,61.416430396144634,2.0474932768267724,3999.9999940959106,279.6248255897653,1.2348615632170084,0.7262816582455249,-0.7,-0.007387262043274595,1.0309855725383668,0.20925,0.0,0.44775000000000004,876.6533358008788
