ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_radius,sed_teff,sed_logg,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0332,MS,05:34:14.86,-69:50:35.2,16.275,16.389,0.114,7.10789,9004.991,0.028,0.337,44.9,19.7,0,LMC,49970.0009963777,0.035999999999999976,8.989253129734616,10545.317949094517,1.5797596002052394,-0.7,0.22426353246371009,1.8684564661526335,0.46799999999999997,0.03599999999999997,0.972,907.2035040860668
OGLE-LMC-HB-0333,MS,05:34:32.79,-69:45:24.1,14.971,14.815,-0.156,4.122947,9002.555,0.018,0.236,88.0,125.0,0,LMC,49970.00013872091,0.1320421753536853,8.101180761992056,25739.318146512884,2.99995652781161,-0.7,0.013576061207063447,0.6941722011375313,0.29700000000000004,0.0,0.6480000000000001,26151.920177422275
OGLE-LMC-HB-0334,RG,05:34:43.55,-71:16:32.4,14.39,15.787,1.397,322.02,9148.7,0.042,0.2303,80.6,76.7,1,LMC,49970.00046104686,0.24374001451982102,85.93002528676732,4245.668125411006,1.125195894837575,-0.7,0.001808385484681755,1.9139659911571172,0.23399999999999999,0.04050000000000001,0.40049999999999997,2178.1753415664166
OGLE-LMC-HB-0335,RG,05:34:46.47,-70:30:05.2,16.347,17.777,1.43,276.579,9096.2,0.026,0.169,58.4,16.0,1,LMC,49970.00017800957,0.4207499999999992,41.55771815169899,4315.522326856656,2.2386735584134305,-0.7,-0.020993417543117947,6.316942329630119,0.19574999999999998,0.0,0.42075,543.8205850577073
OGLE-LMC-HB-0336,RG,05:34:53.54,-69:29:26.7,15.889,17.458,1.569,433.49,9220.4,0.041,0.3494,57.4,41.1,1,LMC,49969.999976746134,0.27055971201869566,57.91907101343925,4056.2596173691727,0.999935871223828,-0.7,0.004170146726528055,2.6711312053770317,0.22275,0.0,0.48375000000000007,824.4511632085541
OGLE-LMC-HB-0337,MS,05:35:06.34,-70:16:26.5,16.465,17.078,0.613,18.350478,9003.916,0.196,0.221,89.9,45.35,0,LMC,49969.99913011494,9.019736132596022e-19,19.11149865452096,5915.263770844668,2.9176999999963438,-0.7,0.01798962808274507,6.188005336309623,0.26775,0.0,0.57375,405.98008882141113
OGLE-LMC-HB-0338,RG,05:35:06.74,-70:16:32.1,15.263,17.054,1.791,858.65,9001.3,0.042,0.4126,58.2,22.8,1,LMC,49970.00048172936,0.5737499999999998,84.41917713939024,4068.343473572879,1.8095999999997296,-0.7,0.0027524797083125115,2.333973312943724,0.26775,0.0,0.57375,1772.43966354756
OGLE-LMC-HB-0339,RG,05:35:07.01,-69:41:58.6,16.141,18.027,1.886,405.66,9100.4,0.029,0.18,61.8,32.0,1,LMC,49969.99992229839,0.4451429781015851,64.73140333048315,3770.4105402603846,1.487745817494531e-13,-0.7,0.020443631886080848,1.3931761353190162,0.27,0.0,0.6525000000000001,768.7823299795061
OGLE-LMC-HB-0340,MS,05:35:16.88,-69:02:53.8,15.029,15.132,0.103,15.48356,9000.588,0.007,0.563,33.0,170.0,0,LMC,49970.00000735379,0.6416403371275529,14.196009772377376,18159.6941937523,2.392656889289398,-0.7,-0.008231457067123827,0.6876835072559394,1.10475,0.06074999999999993,2.18025,19896.90320973794
OGLE-LMC-HB-0341,MS,05:35:19.23,-67:16:01.8,14.092,13.938,-0.154,16.15973,9003.514,0.097,0.667,88.2,88.1,0,LMC,49969.999981552945,4.3907994898700844e-15,15.629938619598914,20054.190568254984,4.413927373621458e-06,-0.7,-0.009535411032938878,4.152187200400059,0.17099999999999999,0.0,0.4635,35871.858692675196
OGLE-LMC-HB-0342,MS,05:35:23.56,-68:49:01.9,15.527,15.425,-0.102,6.661426,9005.877,0.027,0.22,35.6,4.0,1,LMC,49970.00002326019,0.03150000000032077,9.183753273779024,18065.991356410854,2.9999999999999996,-0.7,-0.02343487813774973,0.8460768320774221,0.27,0.0315,0.495,8156.547930524492
OGLE-LMC-HB-0343,MS,05:35:27.21,-67:57:43.3,16.577,16.634,0.057,5.170296,9001.215,0.029,0.167,89.0,103.2,1,LMC,49970.00013369441,0.44077597050328343,6.457850335348019,15578.545722368912,2.9999999999997695,-0.7,-0.004396007946649468,0.4661468180764415,0.40049999999999997,0.1305,0.6795,2229.987298452362
OGLE-LMC-HB-0344,RG,05:35:37.46,-69:15:53.2,16.1,17.857,1.757,418.17,9359.5,0.033,0.282,70.0,33.6,1,LMC,49969.99999366853,0.8297999874694962,54.427465567027596,4249.999940709246,1.8593987024442367,-0.7,0.003232827312080005,3.1120533263464685,0.48375,0.20925,0.84825,877.4264139467599
OGLE-LMC-HB-0345,RG,05:35:55.32,-70:28:47.3,15.649,17.472,1.823,324.901,9139.6,0.042,0.1254,57.9,150.6,1,LMC,49970.00074843868,0.4859999999939132,68.78152260742601,4129.653831477983,1.9407999605517274,-0.7,0.0011855222804858273,4.623896625721695,0.2205,0.0,0.486,1249.1567799529917
OGLE-LMC-HB-0346,MS,05:36:00.48,-69:29:26.0,14.548,14.561,0.013,20.4013,9013.59,0.026,0.471,56.4,64.2,1,LMC,49970.00000050061,0.17876385078378884,19.39744274873789,14000.001363797539,0.7396385216309039,-0.7,0.01767254675626749,1.0594269556205254,0.32849999999999996,0.01349999999999995,0.621,13122.60493232859
OGLE-LMC-HB-0347,MS,05:36:00.97,-69:42:27.1,14.637,14.467,-0.17,7.657708,9000.69,0.064,0.679,89.1,95.4,0,LMC,49970.00007383343,0.28923850290006353,11.862308245471894,26000.001834236326,2.9528990078590547,-0.7,-0.006240438540393482,2.3704393979476848,0.34199999999999997,0.004500000000000004,0.7829999999999999,58378.2012629612
OGLE-LMC-HB-0348,MS,05:36:13.43,-68:55:44.3,14.412,14.338,-0.074,8.67917,9000.53,0.015,0.338,24.8,40.0,1,LMC,49970.000002014465,0.17393007444125916,15.854834614052697,18999.99985597035,2.4117168378428184,-0.7,-0.0005968089556240245,1.1498202693946518,0.54675,0.04724999999999998,1.0102499999999999,29741.07127274028
OGLE-LMC-HB-0349,RG,05:36:15.81,-69:33:46.0,16.288,17.928,1.64,594.32,9381.4,0.034,0.527,62.8,24.1,1,LMC,49969.99998423773,0.27753785018105204,51.563839782982164,3999.999860658785,0.4019100526249907,-0.7,0.0026235277263208143,5.3571681301608995,0.31275000000000003,0.0,0.6727500000000001,617.9441002684687
OGLE-LMC-HB-0350,MS,05:36:25.81,-69:29:12.2,14.713,14.645,-0.068,4.950388,9001.236,0.019,0.305,40.2,118.0,1,LMC,49970.00026748352,0.3178489925142022,13.160363407119974,22232.47004857156,1.043362454396788e-09,-0.7,0.006301550285397909,2.2225334663330054,0.3465,0.03599999999999997,0.6480000000000001,38415.40466218798
OGLE-LMC-HB-0351,RG,05:36:45.63,-70:01:42.2,15.613,17.273,1.66,316.554,9290.9,0.054,0.3264,55.3,162.4,1,LMC,49970.000996461575,0.447324981527434,69.81712734521908,4037.684676194348,0.9012354942784995,-0.7,0.00957953942616695,1.4354049942046467,0.66375,0.04274999999999991,1.38375,1176.1760573612648
OGLE-LMC-HB-0352,RG,05:36:51.21,-69:56:38.2,16.509,18.362,1.853,330.21,9328.7,0.045,0.221,58.8,59.0,1,LMC,49970.00002891855,1.2644999999924975,49.20851828127233,4322.804134416803,4.4383923439780837e-13,-0.7,0.021102541630635206,2.0127460734568627,0.6435,0.05849999999999993,1.2645000000000002,767.6470650639014
OGLE-LMC-HB-0353,RG,05:36:51.22,-69:59:36.7,16.021,17.877,1.856,663.71,9396.7,0.059,0.507,61.5,85.0,1,LMC,49969.99909783296,1.306261486198798,67.55574189814978,4200.101489541938,1.9647999998732957,-0.7,0.002595375508155091,1.828703656127894,0.7245,0.14850000000000002,1.35,1289.384540866283
OGLE-LMC-HB-0354,RG,05:37:01.25,-68:26:03.9,15.493,17.033,1.54,418.9,9184.3,0.032,0.285,73.7,38.0,1,LMC,49969.99915238932,0.445499999999424,63.55475342522003,4233.427200082713,1.9995999999996863,-0.7,0.0015059844241176825,1.5719791253842477,0.225,0.018000000000000016,0.4455,1177.8317156145438
OGLE-LMC-HB-0355,RG,05:37:01.32,-71:21:23.9,15.898,17.613,1.715,364.881,9246.8,0.047,0.2835,88.6,100.8,1,LMC,49969.99909674936,0.12600000000000486,60.589999228158554,3868.049602993803,2.0774130452729485e-23,-0.7,-0.0009500018212714141,3.3208355906208924,0.3555,0.12600000000000003,0.5805,746.0858745816141
OGLE-LMC-HB-0356,MS,05:37:24.92,-69:20:05.5,15.999,15.993,-0.006,9.49778,9008.47,0.009,0.54,28.5,60.0,0,LMC,49970.00095432427,0.16875000000002044,7.116954672409567,19521.676381907553,2.8710415474064366,-0.7,0.05617537492893463,0.9271535814597631,0.51975,0.16875,0.93825,6678.449104323319
OGLE-LMC-HB-0357,RG,05:37:33.14,-69:49:58.0,15.969,17.426,1.457,297.982,9072.6,0.063,0.3071,67.4,157.8,1,LMC,49970.00003334564,0.4874295245915956,55.53103845550314,4250.001917238282,2.0900998423342387,-0.7,0.04013145538713883,2.1514964594857395,0.486,0.0675,0.972,913.3702857064806
OGLE-LMC-HB-0358,RG,05:37:35.80,-70:07:16.0,16.018,17.504,1.486,285.61,9160.4,0.031,0.145,82.4,59.0,1,LMC,49969.999982419205,0.025779438573025632,49.92047884779026,4078.7865439483,1.5000038786677288,-0.7,-0.005660027383010542,1.2542889986451558,0.441,0.0,1.1835,626.1814261814773
OGLE-LMC-HB-0359,RG,05:37:43.44,-70:43:59.4,16.011,17.578,1.567,348.22,9020.4,0.022,0.212,57.1,117.7,1,LMC,49969.99945525723,0.4364999998944102,60.2151032491742,4016.956191110192,0.8663194707814871,-0.7,0.003749687962917169,1.7991377391861962,0.216,0.0,0.4365,857.0734400671586
OGLE-LMC-HB-0360,RG,05:37:44.49,-68:01:59.8,14.614,16.399,1.785,694.28,9372.0,0.129,0.4005,58.53,36.1,0,LMC,49969.9992192373,0.36224999999998225,111.51463681971454,3918.573760626345,1.6169999999966673,-0.7,0.001081551399374787,2.8933259519422316,0.22725,0.06525000000000003,0.36225,2661.917783512364
OGLE-LMC-HB-0361,MS,05:37:51.13,-69:32:26.3,16.987,17.545,0.558,62.6163,9006.41,0.058,0.413,33.39,47.7,1,LMC,49970.00049665359,0.06975000000000121,12.266405288508407,6820.323854193005,2.9999999999999996,-0.7,0.26655422745276186,4.476363023089795,0.39375,0.06975,0.8122499999999999,295.5788756816433
OGLE-LMC-HB-0362,RG,05:37:56.11,-69:36:04.5,15.092,16.696,1.604,303.25,9011.21,0.114,0.2573,63.4,175.6,1,LMC,49970.000528272445,0.974482068542465,72.80207690806137,4359.863993475512,1.9362999994423788,-0.7,-0.017657935146161746,0.7545594927421428,0.59175,0.12825000000000006,1.01025,1738.5936514501982
OGLE-LMC-HB-0363,RG,05:38:07.61,-71:44:53.2,16.203,17.716,1.513,284.519,9073.5,0.045,0.334,77.6,71.7,1,LMC,49969.99998755559,0.3207552033476238,44.70674485662334,4219.229634009942,1.9999849365592393,-0.7,0.01736065624197156,1.406897824096715,0.39599999999999996,0.18899999999999997,0.5760000000000001,575.0393109353956
OGLE-LMC-HB-0364,RG,05:38:11.28,-68:10:32.3,15.527,16.914,1.387,499.38,9458.5,0.049,0.4484,63.9,169.7,1,LMC,49970.00087050549,0.41174999999568695,50.37177114925066,4515.468649803507,2.1786999999999885,-0.7,0.006804209221485792,3.9698624996506444,0.20925,0.0,0.41175,957.6450177220362
OGLE-LMC-HB-0365,MS,05:38:32.64,-69:03:56.0,16.61,16.66,0.05,14.77308,9008.345,0.056,0.695,26.9,74.0,1,LMC,49969.99998511921,3.7341397363179836e-28,5.9615418580890065,14721.966250895624,0.9212280977501759,-0.7,0.14650396933324786,0.6014210788191476,0.5265000000000001,0.0,1.4805000000000001,1515.6511428168687
OGLE-LMC-HB-0366,RG,05:38:41.15,-67:58:06.8,13.991,15.295,1.304,657.85,9521.9,0.017,0.229,61.7,156.0,0,LMC,49969.99904956545,0.6007499997174429,103.17586330993565,4832.820555473248,1.751799999823826,-0.7,0.012645072354959791,3.479038510565378,0.25425000000000003,0.0,0.60075,5272.027747991121
OGLE-LMC-HB-0367,MS,05:38:46.45,-66:22:18.6,16.91,17.218,0.308,19.7311,9000.05,0.1,0.2056,57.0,56.1,0,LMC,49970.000507075354,0.5505884426067787,7.437084368663651,13742.635573145759,2.999999999999826,-0.7,0.056228118057419806,2.669728866654298,0.21375,0.0,0.59175,1791.0360257621787
OGLE-LMC-HB-0368,RG,05:39:14.20,-70:25:52.6,15.139,16.746,1.607,416.15,9024.9,0.035,0.262,42.2,0.6,1,LMC,49970.00065661287,0.9089999997477076,82.53536379094231,4404.636419124539,1.85519999959624,-0.7,0.008850085046016427,3.254737767530853,0.45899999999999996,0.04949999999999998,0.909,2327.765279426598
OGLE-LMC-HB-0369,RG,05:39:35.30,-69:48:35.7,16.778,18.889,2.111,345.77,9283.7,0.026,0.204,65.0,47.0,0,LMC,49970.00068096509,0.2700000000004275,58.395453537247036,3571.007082143237,1.9890999999999213,-0.7,0.02869179466063754,1.6390051979806055,0.4815,0.27,0.6885,503.4307074577876
OGLE-LMC-HB-0370,MS,05:39:36.12,-71:04:49.9,15.865,15.861,-0.004,3.901272,9002.422,0.018,0.332,34.8,32.5,0,LMC,49970.00000624337,0.19331609609805886,7.95009398832333,16903.455939526186,0.7867165085717565,-0.7,-0.0017578771217093571,2.4895011823492665,0.4455,0.04500000000000004,1.0170000000000001,4684.522557519509
OGLE-LMC-HB-0371,RG,05:39:42.30,-69:45:28.0,13.99,15.536,1.546,616.42,9075.0,0.036,0.195,89.4,71.8,1,LMC,49970.00086278483,0.6288753947079863,135.91660117943866,4211.6274288190125,1.6383999999999999,-0.7,-0.011152327347152886,1.2740252256428826,0.43425,0.0,0.92025,5276.714268782285
OGLE-LMC-HB-0372,RG,05:39:48.36,-70:24:22.6,15.79,17.493,1.703,338.784,9093.3,0.057,0.1763,62.0,137.8,1,LMC,49969.99990312367,0.7748238506913437,59.59705425909363,4249.999997410922,1.6227330358704153,-0.7,-0.0038472676283520042,1.3803273566354395,0.423,0.08550000000000002,0.8055,1052.0202323408494
OGLE-LMC-HB-0373,RG,05:39:56.66,-70:48:07.9,15.928,17.396,1.468,295.03,9034.2,0.026,0.251,58.3,25.3,1,LMC,49969.999562927296,0.12375000003766608,48.66258180990468,4113.930914964934,0.8569176526656582,-0.7,-0.017019696044597646,2.324310925459582,0.56475,0.12374999999999999,1.14525,615.7962726603765
OGLE-LMC-HB-0374,RG,05:40:03.05,-70:20:00.0,15.269,16.955,1.686,326.955,9180.2,0.044,0.2423,60.8,134.5,1,LMC,49969.9999901477,0.278521850238721,77.06412799272123,3999.9998446456343,0.62252316613025,-0.7,0.007927976225484995,1.8393570637698162,0.40275,0.015750000000000014,0.84375,1380.267365487134
OGLE-LMC-HB-0375,RG,05:40:06.32,-70:28:20.1,15.542,17.228,1.686,360.685,9108.8,0.058,0.1364,62.5,61.8,1,LMC,49970.00099842755,0.08775146986811663,72.61226148300533,3896.7724207061615,0.881987787655783,-0.7,-0.001556314025498629,3.095198746426439,0.43875000000000003,0.08775000000000002,0.87975,1103.7199233480715
OGLE-LMC-HB-0376,RG,05:40:13.76,-71:17:51.0,15.264,16.673,1.409,588.07,9102.8,0.049,0.588,60.2,52.4,1,LMC,49970.000551944686,0.6614999999999954,63.91279947338411,4503.559770582415,1.0660944120095566,-0.7,-0.0067652073877307395,3.4203774608303483,0.36,0.12150000000000001,0.6615000000000001,1525.5209993431772
OGLE-LMC-HB-0377,RG,05:40:17.10,-68:24:09.6,16.013,17.405,1.392,508.81,9294.2,0.058,0.4752,65.1,97.8,1,LMC,49970.00086705108,0.4963378491590542,46.79202288579766,4389.924759447622,2.2006999999999772,-0.7,0.012836519411440607,1.817014122708817,0.22275,0.0,0.51975,738.228374045215
OGLE-LMC-HB-0378,RG,05:41:06.51,-70:52:50.0,15.825,17.219,1.394,309.218,9254.8,0.062,0.4299,87.2,86.9,1,LMC,49969.99928593672,0.25553061655284587,54.981440730006604,4150.332380254545,1.9809104867953429,-0.7,0.04124139777272417,2.7330625742613712,0.45225000000000004,0.09225000000000003,0.9652500000000002,814.2964308822699
OGLE-LMC-HB-0379,RG,05:41:09.01,-70:57:00.9,15.524,17.179,1.655,356.28,9059.2,0.025,0.332,42.4,22.1,1,LMC,49969.99926233743,0.5090668919923548,65.96196804935894,4093.151594911151,1.7522848873290937,-0.7,-0.011815342867086145,1.2234245707710527,0.37575000000000003,0.05625000000000005,0.76725,1108.7593948549397
OGLE-LMC-HB-0380,RG,05:41:25.70,-70:32:31.3,15.733,17.398,1.665,460.6,9196.5,0.037,0.301,65.4,142.1,1,LMC,49970.000282674475,1.2082499999999996,62.54929048629229,4561.426333721125,2.0460999999999996,-0.7,-0.0011742691448375238,4.402907393624731,0.57375,0.06975,1.2082499999999998,1537.6809080631353
OGLE-LMC-HB-0381,RG,05:41:39.74,-68:32:22.6,15.887,17.364,1.477,284.2,9198.6,0.024,0.277,57.1,177.4,1,LMC,49970.00036039273,0.4252499999966291,51.41028175732666,4338.258337822038,2.144999999999921,-0.7,-0.0012470021888130501,2.3231043176176778,0.23625,0.0,0.42525,849.9245881296443
OGLE-LMC-HB-0382,RG,05:41:41.14,-71:05:45.0,15.733,17.551,1.818,362.207,9159.0,0.063,0.2925,74.0,153.2,1,LMC,49969.99966192757,0.881999999951817,68.96615406404676,4107.473281273857,1.939799986657328,-0.7,0.003121029852259663,4.684921916911879,0.5355,0.24299999999999997,0.882,1229.107274542332
OGLE-LMC-HB-0383,RG,05:41:49.85,-68:44:39.6,16.932,18.351,1.419,184.74,9004.6,0.019,0.22,68.0,26.2,0,LMC,49970.0008692604,1.1182499994437038,31.20746167346427,4810.754271495136,2.5091999998523207,-0.7,0.03611738395658652,3.288504500919221,0.57825,0.18675000000000003,1.11825,473.574569360855
OGLE-LMC-HB-0384,RG,05:41:58.12,-70:01:01.5,16.794,18.234,1.44,218.754,9059.55,0.066,0.296,67.0,160.3,1,LMC,49969.99937516322,0.6560561537933788,37.475226627552516,4385.714153716137,1.4737187061551282,-0.7,-0.009685698116981617,4.792154408243168,0.38025000000000003,0.015750000000000014,0.7402500000000001,471.702969366698
OGLE-LMC-HB-0385,RG,05:42:28.82,-67:30:52.5,14.618,16.215,1.597,698.6,9156.8,0.094,0.4942,72.7,40.6,1,LMC,49969.99966177368,0.386999999991931,99.30387009030932,4176.191128992679,1.7184999999414794,-0.7,0.0010635795381141238,2.50859412454824,0.2205,0.027000000000000024,0.38699999999999996,2723.1564897550384
OGLE-LMC-HB-0386,MS,05:42:33.74,-68:16:50.0,16.446,16.361,-0.085,2.787407,9000.113,0.03,0.101,89.4,45.6,1,LMC,49970.000140436794,0.05399999999999999,5.861479174742653,16009.841939223936,1.1218405693058344,-0.7,-0.06337638455679977,0.8362833362467281,0.27449999999999997,0.053999999999999986,0.4725,2049.1861623423993
OGLE-LMC-HB-0387,RG,05:42:46.62,-67:33:38.5,16.331,17.559,1.228,164.366,9044.3,0.052,0.322,64.5,117.3,1,LMC,49969.999213428826,0.5489999999772018,31.659393586524374,5032.36810614794,2.5227996935734183,-0.7,0.02689808820315638,4.138387570896227,0.261,0.013500000000000012,0.5489999999999999,583.5977028680978
OGLE-LMC-HB-0388,RG,05:42:47.83,-68:22:00.3,15.303,16.944,1.641,429.26,9240.5,0.074,0.3081,89.3,110.6,1,LMC,49970.00099965565,0.5062499995946793,76.36757351195871,4061.9667274503986,1.8666999054403963,-0.7,-0.006867906142228813,3.415914433359195,0.25425000000000003,0.01125000000000001,0.50625,1441.3923566426886
OGLE-LMC-HB-0389,MS,05:43:07.13,-68:09:22.5,15.563,15.706,0.143,36.01955,9025.226,0.164,0.1159,14.65,24.6,0,LMC,49970.000111452464,1.5307864720889372e-22,13.38609140306087,10507.638806413814,0.6333248405726206,-0.7,0.04643905805321172,1.0312056440503428,0.29925,0.0,0.61875,1983.1104366820057
OGLE-LMC-HB-0390,RG,05:43:08.95,-70:49:41.3,15.015,16.937,1.922,583.45,9327.9,0.076,0.3499,64.8,116.8,1,LMC,49970.00009090312,0.6412499999999646,97.37679702400557,3975.1039437989025,0.9208227673073803,-0.7,0.003955732375193717,2.748396989268398,0.31725,0.0067499999999999435,0.64125,2149.4320140673417
OGLE-LMC-HB-0391,RG,05:43:09.42,-70:05:43.9,15.182,16.884,1.702,530.58,9003.0,0.105,0.3272,67.9,143.6,1,LMC,49970.00070914288,0.5894999999418583,85.59920745322346,4080.8332046802825,1.7949999999722068,-0.7,0.0017878688865067952,2.9199448308697353,0.33749999999999997,0.03599999999999997,0.5895,1844.8185174218195
OGLE-LMC-HB-0392,MS,05:43:19.37,-69:09:57.9,14.797,15.075,0.278,20.833,9016.612,0.151,0.1282,88.5,79.3,0,LMC,49969.99999688517,0.3341147787146997,26.59199714185367,8530.316139347155,1.5000039646562593,-0.7,0.06992627632776906,2.11306772214735,0.47025,0.07425000000000001,0.86625,3399.2350996811188
OGLE-LMC-HB-0393,RG,05:43:53.02,-68:49:14.3,15.318,16.97,1.652,463.24,9082.8,0.067,0.3155,85.1,68.8,1,LMC,49969.999979790075,0.8493324466750412,76.34823990503446,4250.000124215019,1.2994352473096866,-0.7,-0.00588552170509292,3.402278418370858,0.46125,0.0,1.1632500000000001,1726.523980209614
OGLE-LMC-HB-0394,RG,05:44:10.36,-67:48:36.6,13.736,15.124,1.388,841.2,9586.4,0.019,0.384,88.9,117.4,1,LMC,49970.00039420539,0.3717318625059962,132.69406422594923,4280.817361431398,1.5496999999965728,-0.7,0.00016166161130487332,0.9467474808111703,0.29025,0.0,0.69525,5368.198597320856
OGLE-LMC-HB-0395,RG,05:44:12.13,-68:48:55.5,16.175,17.851,1.676,292.04,9228.2,0.035,0.283,60.1,39.8,1,LMC,49970.000592901975,1.3814999994771038,51.77957887369965,4494.837745427272,2.1621999998932777,-0.7,0.0033063888393457612,0.8578637742669348,0.5760000000000001,0.0,1.3815,993.5549457564057
OGLE-LMC-HB-0396,RG,05:44:20.59,-70:56:28.1,16.036,17.712,1.676,208.68,9081.5,0.037,0.123,46.9,5.2,1,LMC,49969.9991993058,0.7874999999930286,47.74566176019506,4195.664319249283,2.1796999999999995,-0.7,-0.014931944387675975,1.6996322728892208,0.414,0.10349999999999997,0.7875,641.3418156739374
OGLE-LMC-HB-0397,MS,05:44:20.96,-67:04:07.5,15.409,15.497,0.088,28.7853,9007.26,0.028,0.19,84.4,0.5,1,LMC,49970.00000084063,0.1445700940514594,18.329974939805577,8957.664895204474,2.0001438662977096,-0.7,-0.01164864735609412,0.6114016562099805,0.15300000000000002,0.0,0.3465,1963.9108673951246
OGLE-LMC-HB-0398,RG,05:44:44.66,-68:30:56.0,15.43,17.247,1.817,699.72,9030.0,0.048,0.3491,53.7,76.5,1,LMC,49969.9999833586,0.6732805274365372,77.8917372985884,4000.000147674222,1.1704746461990652,-0.7,0.003183844707785313,2.0527119397367826,0.40275,0.0,1.0507499999999999,1410.0729946414622
OGLE-LMC-HB-0399,RG,05:44:48.45,-70:10:06.6,16.131,17.678,1.547,262.948,9084.6,0.032,0.136,60.9,16.5,1,LMC,49970.00093603546,0.04950000000044856,48.46901742421237,4024.951567687971,0.038172150257300426,-0.7,0.010403147742577196,1.3414798184795136,0.30600000000000005,0.049500000000000016,0.5265000000000001,559.744521525736
OGLE-LMC-HB-0400,RG,05:44:58.73,-69:21:49.8,16.743,19.455,2.712,423.44,9346.0,0.074,0.1864,53.0,15.7,1,LMC,49969.9993247625,2.8867499999718773,79.32531904887334,4006.2455128005663,1.8437999998696586,-0.7,0.002154266732254734,2.538305796734004,1.00125,0.0,2.8867499999999997,1471.6098348313246
OGLE-LMC-HB-0401,RG,05:45:02.25,-70:47:39.6,15.666,17.425,1.759,458.07,9169.1,0.046,0.338,67.9,104.0,1,LMC,49970.00055828385,0.6239469678342481,69.51036567275885,4048.577636428153,1.5559644061315308,-0.7,0.01509223965129718,1.684100954324909,0.4275,0.07200000000000001,0.8865000000000001,1178.495201395775
OGLE-LMC-HB-0402,RG,05:45:13.38,-69:30:00.2,15.739,17.331,1.592,473.69,9147.3,0.073,0.4035,89.6,34.9,1,LMC,49969.99998045603,0.6270591971456747,58.92626982314288,4219.910363652761,1.9999992163446334,-0.7,0.006784794049615111,1.244377860415794,1.01025,0.002250000000000002,2.0812500000000003,999.6537264650437
OGLE-LMC-HB-0403,RG,05:45:52.94,-69:11:10.3,15.213,16.968,1.755,610.82,9231.0,0.047,0.394,59.8,58.6,1,LMC,49969.99998693233,0.8729999998289967,81.51184970184242,4171.797230864385,1.385482461970924,-0.7,-0.004532875391618959,1.5375922869288168,0.4725,0.17099999999999996,0.873,1827.0610013409419
OGLE-LMC-HB-0404,MS,05:46:01.61,-67:35:54.6,14.291,14.538,0.247,17.2724,9004.456,0.132,0.2955,56.21,102.8,1,LMC,49969.99929611046,0.594,18.532043573676464,17402.30836135283,2.0748542488761874,-0.7,0.1343627444918952,1.0284963409804975,0.27449999999999997,0.02249999999999999,0.5940000000000001,28595.18099230315
OGLE-LMC-HB-0405,RG,05:46:02.71,-70:40:28.1,16.039,17.689,1.65,512.28,9224.7,0.049,0.483,69.2,150.2,1,LMC,49969.999442058004,0.3209746138796494,54.12590350494776,4074.155734141345,1.6740270476678898,-0.7,-0.0016220111616664099,3.019945393432821,0.3825,0.15300000000000005,0.6480000000000001,732.7901214038707
OGLE-LMC-HB-0406,RG,05:46:04.90,-67:37:50.6,15.765,17.139,1.374,400.34,9154.8,0.022,0.41,49.5,11.2,1,LMC,49969.99990583917,0.20549332722571426,50.14511001055565,4273.102859139531,1.1589847283737944,-0.7,0.007266522136077308,0.694273355753395,0.252,0.026999999999999993,0.5265,761.1133674985449
OGLE-LMC-HB-0407,RG,05:46:08.82,-70:42:43.9,15.343,17.079,1.736,609.39,9568.3,0.025,0.283,52.9,81.3,1,LMC,49969.999990297256,0.3712824005439732,79.82631547833151,4000.000219129522,1.5237580971289106,-0.7,0.005288080633248606,2.6373000580697363,0.36675,0.10575,0.6682500000000001,1480.9862061210065
OGLE-LMC-HB-0408,MS,05:46:15.42,-69:26:52.3,15.24,15.894,0.654,114.02923,9032.207,0.443,0.6753,75.1,64.61,0,LMC,49969.99943138173,0.16425000000057186,30.518780480939228,6071.257641624162,1.2625596730029483e-10,-0.7,0.053661153816833715,0.6231419472155919,0.6142500000000001,0.16425,1.13175,1148.8617967105477
OGLE-LMC-HB-0409,RG,05:46:24.30,-69:28:39.5,16.402,18.261,1.859,316.37,9001.5,0.039,0.263,57.4,105.1,1,LMC,49969.999977947395,1.4228992182810145,54.61610949620836,4250.000418352375,2.0931304530543327,-0.7,0.017807507442779227,1.7637474950553722,0.7762499999999999,0.09224999999999996,1.46025,883.5196177748732
OGLE-LMC-HB-0410,MS,05:46:47.98,-70:35:05.8,16.959,17.453,0.494,34.05499,9000.85,0.171,0.1763,56.3,38.0,0,LMC,49970.00025225318,0.06750000000071821,11.66434989716764,6753.057224934708,2.99999999997623,-0.7,-0.00560187208423583,2.7435897813773855,0.3825,0.0675,0.7965,256.88667765795367
OGLE-LMC-HB-0411,RG,05:47:14.70,-71:09:41.8,15.472,17.226,1.754,413.82,9293.8,0.032,0.199,74.7,162.5,1,LMC,49969.999385149495,0.5193692718412187,74.08291633637769,4015.128508237123,1.885599999722402,-0.7,-0.004285230847118553,1.72779656929014,0.36,0.14400000000000002,0.5445,1294.949180259627
