ID,irslope,ac
OGLE LMC-HB-0400,-0.22662191378600358,-0.7139540257695006
OGLE LMC-HB-0401,-0.4303831866779884,-0.2931839115594794
OGLE LMC-HB-0402,0.02892681920745644,-0.7699894277991528
OGLE LMC-HB-0403,0.03696467080131525,-0.8597927190648433
OGLE LMC-HB-0404,-1.5816629931408193,0.3174391844378806
OGLE LMC-HB-0405,0.13093741225507813,-0.9109145091607875
OGLE LMC-HB-0406,0.0016595448056624105,-0.6002923355684162
OGLE LMC-HB-0407,-0.1687794325063737,-0.7679455680144626
OGLE LMC-HB-0408,-0.16561023122294247,0.6181034160976511
OGLE LMC-HB-0409,0.0935595179009666,-0.10479244963064584
OGLE LMC-HB-0410,0.6646964319385688,-0.3955152095763705
OGLE LMC-HB-0411,0.17923132713631768,-0.8214230570440085
OGLE LMC-HB-0412,-0.03547453444215589,-0.2177818787237037
OGLE LMC-HB-0413,-0.0958721236433165,0.5987031421553727
OGLE LMC-HB-0414,-0.06631801199349908,-0.8784598756069324
OGLE LMC-HB-0415,0.06970562004829903,-0.7349275495787514
OGLE LMC-HB-0416,0.02586271935121421,-0.8876863041184856
OGLE LMC-HB-0417,0.08718424964280724,-0.7770738521757338
OGLE LMC-HB-0418,1.7619857253978137,3.5915038554586443
OGLE LMC-HB-0419,0.013174259451237057,-0.7502757049099387
